VendorID,passenger_count,fare_amount,mean_distance,mean_duration,rush_hour
2,1,6.5,0.8322857142857143,8.524761904761904,0
1,2,15.5,2.4779166666666668,15.940972222222221,1
2,1,13.0,2.33,15.091666666666667,0
1,1,12.5,1.5743749999999999,13.878124999999999,1
2,1,6.0,0.8504166666666667,6.919444444444444,1
1,1,22.0,7.0,18.05,1
2,1,6.5,0.9939024390243902,8.804878048780488,1
1,1,6.0,0.6854838709677419,7.965591397849463,1
1,1,10.5,2.1574999999999998,12.733333333333334,1
2,6,24.5,6.021666666666667,28.897222222222222,0
1,1,10.0,1.575,12.385833333333334,0
2,3,12.5,2.15,13.945833333333333,1
1,1,11.5,0.9748837209302326,7.737984496124032,0
2,1,20.0,7.210000000000001,14.655555555555557,0
1,1,28.5,7.736666666666667,31.361111111111114,0
2,2,13.5,2.6350000000000002,19.733333333333334,0
2,1,4.0,0.8240909090909091,4.753409090909091,0
1,1,11.0,1.4928571428571427,13.533333333333333,0
2,1,9.5,3.0185714285714282,14.228571428571428,1
1,1,10.0,0.9757777777777779,11.678518518518517,0
2,1,52.0,18.537499999999998,37.0,0
2,6,11.5,2.79,17.72222222222222,0
2,1,11.0,2.4944444444444445,11.485185185185186,0
2,1,52.0,0.6854838709677419,7.965591397849463,0
2,5,8.5,1.781764705882353,13.262745098039217,0
1,1,9.5,1.545,10.720833333333333,0
2,1,4.5,0.9748837209302326,7.737984496124032,0
2,2,6.0,0.9077777777777778,7.714814814814815,0
2,1,11.5,1.6231818181818183,8.98030303030303,0
2,2,5.5,1.3622222222222222,9.342592592592592,1
2,1,10.0,1.7777777777777777,13.716666666666667,0
2,1,5.0,1.0254761904761904,9.002380952380953,0
1,1,9.0,1.3199999999999998,9.476470588235294,0
1,1,13.0,2.6,17.616666666666667,1
2,2,6.0,0.7416666666666667,6.263888888888889,1
2,1,6.5,0.9008333333333334,10.880555555555555,1
1,1,6.5,1.0116216216216216,7.7081081081081075,1
2,1,52.0,16.580000000000002,61.69166666666667,0
2,3,7.5,1.862222222222222,15.955555555555556,0
2,2,13.0,2.11,14.638888888888888,1
1,1,7.5,1.4809090909090907,13.362121212121213,1
1,1,6.5,1.051212121212121,8.531818181818181,0
1,1,13.5,1.6366666666666667,11.247222222222222,0
1,1,16.0,2.0166666666666666,15.507407407407406,1
1,1,11.5,2.496,17.306666666666665,0
1,1,18.0,4.2,22.95,0
1,1,14.5,3.668,15.41,0
1,1,6.5,1.0254761904761904,9.002380952380953,0
2,5,13.5,1.6496969696969697,17.614141414141415,0
1,1,6.5,1.1982926829268292,6.242682926829269,0
1,1,9.0,1.598181818181818,10.553030303030303,0
2,1,5.0,0.7512000000000001,4.763333333333333,1
2,6,6.5,0.6842424242424242,6.609090909090909,0
2,1,6.0,0.9067741935483871,7.301075268817205,0
2,1,7.0,0.8969230769230769,5.778205128205129,0
2,1,4.0,0.8240909090909091,4.753409090909091,1
1,1,9.5,2.0282758620689654,12.433908045977011,0
2,1,12.0,1.927741935483871,12.154301075268817,1
1,1,3.5,0.8969230769230769,5.778205128205129,0
2,1,10.0,1.9649999999999999,17.03333333333333,0
2,1,22.5,7.4399999999999995,18.766666666666666,1
1,1,7.5,3.1915162454873647,15.618772563176893,1
2,1,10.0,1.3976470588235295,14.925490196078432,1
2,5,4.5,0.7690322580645161,4.996236559139785,0
2,3,8.0,0.9513513513513514,5.146396396396396,1
1,2,17.0,4.2,20.083333333333332,0
1,2,7.0,0.8814285714285715,7.25,0
1,1,15.0,2.21,13.564285714285715,1
2,1,6.0,1.3199999999999998,5.6,0
2,1,9.5,1.5985714285714285,7.123809523809524,0
1,1,7.0,1.1475,7.192361111111111,0
1,3,7.0,1.2285365853658536,9.378861788617886,0
1,1,12.5,1.1625,11.910833333333333,1
1,1,6.0,1.1355555555555557,6.517901234567902,0
1,1,9.5,1.7149999999999999,7.275,1
1,1,5.0,0.6404761904761904,5.765873015873016,1
1,1,10.5,1.0082178217821782,8.363861386138614,0
2,5,18.0,4.425000000000001,21.825,1
1,1,18.5,6.109999999999999,13.633333333333333,1
2,1,10.5,1.7988235294117647,14.706862745098038,0
2,1,25.0,7.41,24.094444444444445,0
1,2,5.5,0.6842424242424242,6.609090909090909,0
1,1,18.0,3.7449999999999997,20.605555555555554,1
2,1,5.0,1.0154545454545454,7.05,0
2,1,7.5,1.365,10.897916666666667,1
2,1,14.5,4.835,23.333333333333336,0
2,1,8.0,1.4047368421052633,8.096491228070176,0
2,1,4.0,1.2926923076923076,7.274358974358974,0
1,1,7.5,2.1383333333333336,13.63888888888889,0
2,3,7.5,1.5743749999999999,13.878124999999999,0
1,1,14.0,2.7925,17.891666666666666,1
2,4,15.0,4.43,14.966666666666667,0
2,2,13.5,3.7516666666666665,17.430555555555557,1
2,5,27.0,9.65157894736842,38.29736842105263,1
2,1,11.5,3.176,18.343333333333334,1
2,1,9.0,1.568,13.0875,1
2,1,10.5,0.78,12.575000000000001,1
2,1,20.0,4.2,16.3,1
1,1,2.5,0.5038095238095238,4.003174603174603,0
2,3,9.0,1.5899999999999999,12.554166666666667,0
1,1,5.5,0.9513513513513514,5.146396396396396,1
2,2,28.5,5.88,27.788888888888888,1
1,3,10.0,2.375,16.065833333333334,0
1,1,16.5,3.38,18.903030303030302,0
2,1,10.0,1.7542857142857142,9.414285714285715,1
2,1,49.5,14.745000000000001,51.8375,0
2,1,8.0,1.7326315789473685,12.910526315789474,1
2,1,26.0,8.18,24.433333333333334,0
2,6,4.5,0.72975,8.2675,0
1,1,12.5,0.9909375,7.9140625,0
1,1,7.5,1.7546666666666666,11.755555555555556,0
1,1,23.5,5.931428571428571,23.430952380952384,0
1,1,16.0,4.2,20.9,1
1,1,5.0,3.1915162454873647,15.618772563176893,0
2,5,7.0,1.0374193548387096,6.557258064516129,0
1,1,21.5,4.82,26.759259259259256,1
2,2,13.0,3.1466666666666665,24.82962962962963,1
2,1,10.0,3.6159999999999997,14.503333333333334,1
1,2,7.0,0.9226666666666666,7.253333333333333,0
1,1,4.5,0.8542857142857143,6.105952380952381,0
2,2,5.5,1.0254761904761904,9.002380952380953,1
1,4,12.0,1.6275,10.85,0
2,1,15.0,3.5566666666666666,15.233333333333334,0
1,1,29.0,8.88125,23.997916666666665,0
2,1,8.0,1.1652380952380952,8.884920634920636,0
2,3,19.5,3.5583333333333336,16.877777777777776,0
1,1,15.0,4.2785714285714285,23.96904761904762,1
1,2,14.5,2.825833333333333,23.9375,0
2,2,7.0,0.9668965517241379,10.121264367816092,1
2,1,7.0,0.7480952380952381,9.055555555555555,0
2,1,5.5,0.6842424242424242,6.609090909090909,1
1,1,26.0,3.65,23.45555555555556,0
1,1,15.5,3.7,19.116666666666667,0
1,1,8.5,1.2165217391304348,8.710869565217392,0
2,2,5.0,0.7644444444444445,6.359259259259259,1
1,2,34.0,10.1,35.8,0
1,1,5.0,0.374,2.5300000000000002,0
2,2,8.5,2.406842105263158,13.948245614035088,0
1,2,17.5,5.6066666666666665,14.694444444444445,0
1,1,21.5,2.107,17.095,0
1,2,8.0,0.791578947368421,5.8807017543859645,0
2,5,6.5,1.0057575757575756,6.108080808080808,0
2,1,21.0,4.92,20.589583333333334,0
2,2,52.0,17.203,37.11333333333333,0
2,1,5.0,0.7782352941176471,6.505882352941177,1
2,1,11.5,1.72,13.173611111111112,0
1,1,8.5,1.9537931034482758,11.602873563218392,0
1,1,14.0,2.526666666666667,19.23333333333333,0
2,1,8.5,3.1915162454873647,15.618772563176893,0
2,1,7.5,1.0374193548387096,6.557258064516129,0
2,1,21.5,1.7872222222222223,14.379629629629628,0
1,1,9.0,1.3051219512195122,8.928455284552845,1
1,1,8.0,1.0231578947368423,9.878070175438596,0
2,1,8.5,1.6419047619047618,11.007142857142858,0
2,3,8.0,1.3116216216216217,6.985135135135135,0
1,1,5.5,1.0082178217821782,8.363861386138614,0
1,1,8.0,1.2165217391304348,8.710869565217392,0
2,1,6.0,1.1385714285714286,12.424285714285714,0
1,1,8.0,1.2595238095238095,10.079365079365079,1
1,1,5.5,0.8322857142857143,8.524761904761904,0
2,1,9.5,3.033333333333333,14.766666666666666,0
2,1,11.0,1.3885714285714283,12.604761904761904,0
2,1,7.5,0.7204347826086956,6.839130434782609,0
2,1,7.0,0.9922950819672132,10.048087431693988,0
1,1,7.0,0.943,10.432500000000001,0
1,1,8.0,1.0231578947368423,9.878070175438596,0
1,1,3.5,0.8542857142857143,6.105952380952381,0
2,2,6.5,1.4675510204081632,9.273469387755101,0
1,1,52.0,20.90125,44.8625,0
1,1,9.0,1.6435714285714287,9.969047619047618,0
1,1,52.0,3.1915162454873647,15.618772563176893,1
2,5,27.5,9.463333333333333,29.847222222222225,0
1,2,6.5,1.3,9.463888888888889,0
2,1,4.0,0.6073684210526316,4.6957894736842105,0
1,1,3.0,0.8346774193548387,4.848387096774194,1
1,1,25.0,7.723333333333333,24.280555555555555,0
2,1,6.0,0.7878947368421053,8.373684210526315,0
2,1,18.5,1.911111111111111,13.796296296296298,1
2,1,11.5,2.3533333333333335,15.324074074074073,1
2,1,32.5,1.0263333333333333,6.273333333333334,1
1,1,6.0,0.981923076923077,8.055128205128206,0
1,1,6.5,1.294,10.261666666666667,0
2,2,19.5,6.021666666666667,28.897222222222222,0
1,1,4.5,1.0229090909090908,8.365454545454545,0
2,1,5.0,0.65,4.675520833333334,0
2,2,9.0,1.6576923076923078,11.67051282051282,0
2,1,9.5,0.7164705882352941,6.4107843137254905,0
2,1,9.0,1.855,15.148333333333335,0
2,1,21.0,5.12,28.966666666666665,0
2,1,5.5,0.7204347826086956,6.839130434782609,0
2,1,10.5,2.51875,18.385416666666668,0
1,4,9.5,1.9328571428571428,14.726190476190478,0
1,1,10.0,2.022666666666667,11.957777777777778,1
2,1,20.5,5.996666666666667,26.483333333333334,1
1,1,36.0,11.8,30.983333333333334,0
2,1,22.5,6.78,22.716666666666665,0
1,1,13.5,1.7685714285714287,15.867460317460317,0
1,1,6.0,1.2656,11.472000000000001,0
2,1,21.5,3.97,32.05,0
2,1,8.0,1.2458333333333333,10.115277777777777,1
1,3,15.5,3.9311111111111114,22.894444444444446,1
2,2,5.5,1.4047368421052633,8.096491228070176,1
2,6,10.5,1.545,10.720833333333333,1
2,1,10.5,1.591818181818182,9.875,1
1,1,8.5,1.1885714285714286,11.4,0
2,1,10.5,2.8857142857142857,12.10952380952381,0
1,1,20.0,6.3,18.133333333333333,0
1,1,4.5,0.9268421052631579,6.362280701754386,0
1,1,10.5,1.1475,7.192361111111111,1
1,3,5.0,1.142121212121212,8.622222222222222,0
1,1,13.0,1.4534482758620688,10.461494252873562,0
1,2,17.0,1.4157142857142857,22.311904761904763,1
2,1,9.5,2.0733333333333333,15.125925925925925,0
1,1,7.5,0.886875,7.039583333333334,1
1,1,15.0,2.8233333333333337,18.772222222222222,1
2,1,13.0,1.641,14.178333333333333,0
2,1,20.5,3.99,30.7,0
1,2,10.5,1.9278947368421053,14.040350877192981,0
2,3,12.5,0.8322857142857143,8.524761904761904,0
2,1,5.5,1.1385714285714286,12.424285714285714,1
2,1,6.0,1.16,6.4944444444444445,0
1,2,10.0,1.7408333333333335,12.051388888888889,1
1,1,13.0,4.098,11.383333333333333,0
2,2,12.0,1.395217391304348,14.095652173913043,0
1,1,6.0,1.1982926829268292,6.242682926829269,0
1,1,9.5,2.44875,17.94375,0
2,1,13.0,3.486666666666667,13.261111111111111,0
2,5,9.5,2.8000000000000003,9.422222222222222,0
1,2,5.5,1.3622222222222222,9.342592592592592,0
2,1,18.5,4.02,25.766666666666666,0
2,6,6.5,1.1652173913043478,8.65144927536232,1
1,2,7.5,1.4928571428571427,13.533333333333333,0
1,3,7.5,0.8322857142857143,8.524761904761904,1
2,2,52.0,17.275833333333335,52.33888888888888,1
2,1,6.5,1.9288888888888889,14.470370370370368,0
2,1,12.0,2.871,17.026666666666667,0
2,1,5.5,1.1652380952380952,8.884920634920636,0
2,1,13.0,0.7794117647058824,9.048039215686273,0
1,1,7.0,1.2285365853658536,9.378861788617886,0
1,1,7.0,1.0878125,9.413541666666667,1
2,2,21.0,2.04,17.016666666666666,1
1,2,6.0,1.476969696969697,9.405555555555555,0
2,1,12.0,2.0580000000000003,13.163333333333332,0
1,1,6.0,0.6869230769230769,4.407051282051282,1
2,2,8.5,1.6958333333333335,11.6,1
2,1,20.0,6.725,22.166666666666664,0
1,1,8.0,0.0,0.0,1
2,5,6.0,1.3688,6.6433333333333335,0
2,3,21.0,6.779999999999999,17.666666666666668,0
2,1,12.5,1.641,14.178333333333333,1
2,1,7.5,1.2205714285714286,10.278571428571428,1
2,4,4.5,0.6521428571428572,6.185714285714286,0
2,1,11.0,2.063846153846154,13.565384615384614,0
2,1,10.0,1.0516666666666667,9.655555555555557,0
1,1,5.0,0.87,5.793589743589743,1
1,1,10.0,1.1355555555555557,6.517901234567902,1
2,1,6.5,0.6136842105263158,4.926754385964912,0
2,1,6.5,1.3688,6.6433333333333335,0
2,5,43.0,10.601590909090909,42.07992424242424,1
1,1,12.5,3.2866666666666666,20.166666666666668,0
2,1,7.5,0.7693548387096775,11.24247311827957,1
1,2,32.0,8.8,38.43333333333333,0
2,1,7.0,0.9863157894736841,8.298245614035087,0
1,1,14.5,3.11625,13.18125,0
2,2,7.0,0.7512000000000001,4.763333333333333,0
2,5,23.5,8.040000000000001,19.938888888888886,0
2,2,19.5,1.4157142857142857,22.311904761904763,0
2,5,52.0,17.203,37.11333333333333,1
2,1,12.5,1.1652173913043478,8.65144927536232,0
2,1,52.0,18.515,66.31666666666666,1
1,1,5.5,0.65,4.675520833333334,0
1,1,40.5,14.3,33.03333333333333,1
1,1,5.0,1.3573333333333333,10.107777777777779,0
2,1,9.0,0.9757777777777779,11.678518518518517,0
2,4,25.0,7.59,21.916666666666668,1
2,5,8.0,0.9530769230769232,8.007692307692308,1
1,1,9.0,1.668235294117647,11.504901960784315,1
2,5,5.0,2.260909090909091,15.786363636363637,0
2,1,3.5,0.4276470588235294,5.018627450980393,0
1,1,10.0,0.7352941176470589,10.966666666666667,0
2,1,33.0,9.12,38.75,0
2,1,6.0,3.1915162454873647,15.618772563176893,0
2,1,7.5,1.365,10.897916666666667,1
1,1,7.5,1.0758333333333334,7.409722222222222,0
1,2,14.0,2.467777777777778,18.455555555555556,0
1,1,14.5,2.41,22.722222222222225,1
2,1,52.0,18.761904761904763,58.24603174603175,0
2,1,6.5,1.1113333333333335,9.615555555555556,0
2,1,43.5,13.138333333333334,41.91111111111111,0
2,1,14.5,3.0483333333333333,20.51111111111111,0
1,1,10.5,2.6999999999999997,15.994444444444445,0
2,1,52.0,19.229,52.94166666666666,0
2,6,12.0,3.388888888888889,11.983333333333333,1
2,1,6.0,0.9766666666666667,9.106666666666667,0
1,2,18.5,6.1,14.133333333333333,0
2,2,8.0,1.8066666666666666,11.52222222222222,0
1,3,12.5,2.5949999999999998,12.095833333333333,0
1,1,7.0,1.2316176470588236,13.530147058823529,0
1,1,4.5,0.9226666666666666,7.253333333333333,0
2,1,10.0,1.4427272727272726,12.340909090909092,0
2,1,6.0,0.61,4.440277777777777,0
2,6,11.0,2.47,15.303508771929824,1
1,1,14.0,4.0,13.458333333333332,0
2,1,8.0,1.2021428571428572,8.65,1
1,1,5.0,0.8346774193548387,4.848387096774194,0
2,2,11.5,2.09875,14.89375,0
1,1,8.0,2.347142857142857,17.061904761904763,0
2,5,16.5,3.0119999999999996,25.669999999999998,0
1,1,5.5,0.9,4.238888888888889,0
2,1,11.5,1.5,14.47878787878788,0
2,1,4.5,0.99,9.214285714285714,0
2,2,18.0,2.106923076923077,18.58205128205128,0
1,2,52.0,18.4425,36.204166666666666,1
2,1,6.5,1.5825,10.929166666666667,0
2,4,5.0,1.0758333333333334,7.409722222222222,0
1,1,4.5,1.2999999999999998,8.716666666666667,1
2,2,20.0,6.19,27.105555555555554,0
2,1,8.0,1.9485714285714286,11.361904761904762,0
2,1,15.0,4.41,28.516666666666666,0
1,1,17.0,4.233333333333333,20.35,0
1,1,8.5,1.8359999999999999,14.123333333333331,0
2,2,29.0,9.912857142857144,23.195238095238096,1
1,1,6.0,0.48814814814814816,4.387037037037037,0
1,1,6.0,1.2756521739130435,8.601449275362318,0
1,1,4.5,1.0263461538461538,9.357051282051282,0
1,1,5.0,0.72975,8.2675,0
1,1,6.5,1.1746666666666667,9.624444444444444,0
2,1,7.0,1.09,9.330701754385965,0
1,1,11.0,3.1915162454873647,15.618772563176893,1
1,2,18.0,1.4269565217391305,9.092753623188406,0
2,1,6.5,1.4584000000000001,11.556666666666667,1
1,1,8.5,1.2841666666666667,7.5125,0
2,6,52.0,18.785,58.041666666666664,0
1,1,3.5,0.5816363636363636,4.19469696969697,0
2,1,8.5,1.51125,10.529166666666667,0
2,1,21.0,5.56,24.166666666666668,1
1,1,8.5,1.8162500000000001,11.666666666666666,1
2,1,16.5,1.0045161290322582,12.48279569892473,0
1,2,5.5,0.9813888888888889,8.9875,1
1,1,3.5,0.8944444444444445,5.764550264550265,1
2,1,8.5,2.052258064516129,11.855376344086022,0
2,1,21.5,5.8225,19.97083333333333,0
1,1,10.0,1.313076923076923,8.070512820512821,1
2,1,11.5,2.36,15.033333333333333,0
2,3,10.0,1.911111111111111,13.796296296296298,1
2,5,13.0,4.6675,11.858333333333334,0
1,1,19.0,5.7,17.883333333333333,0
2,1,14.0,2.6825,21.629166666666666,1
1,1,15.5,3.415,15.7125,0
1,1,20.5,9.918333333333333,27.387962962962963,0
2,1,12.5,1.9858333333333336,17.11111111111111,1
1,2,7.0,1.1422222222222222,9.70185185185185,0
2,2,6.5,1.356,8.703333333333333,0
2,1,12.0,3.04,10.841666666666667,1
2,3,8.5,0.9268421052631579,6.362280701754386,1
2,1,12.5,1.0154545454545454,7.05,0
2,1,15.5,3.66875,24.737499999999997,0
1,1,11.0,1.0377777777777777,10.083333333333334,1
1,1,19.0,6.45,12.925,0
2,2,62.5,20.552,39.376666666666665,0
1,1,8.0,1.1046153846153848,5.825641025641025,0
1,2,4.5,1.09,9.330701754385965,0
2,1,9.5,1.72,7.883333333333334,0
2,4,22.0,6.5424999999999995,19.554166666666667,0
1,1,4.5,0.8908333333333334,6.705555555555556,0
1,1,22.5,14.885833333333332,30.07361111111111,1
2,1,12.5,1.8162500000000001,11.666666666666666,1
1,1,23.5,5.058333333333334,24.061111111111114,1
1,1,29.0,5.724,27.863333333333333,1
2,5,7.0,0.8852941176470588,5.754901960784314,0
1,3,4.5,0.8522727272727273,6.58560606060606,0
2,1,2.5,0.7883333333333334,4.858333333333333,0
1,1,16.5,3.7920000000000003,15.969999999999999,0
2,2,3.0,0.5180851063829788,6.704609929078014,0
1,1,5.5,0.6869230769230769,4.407051282051282,1
2,5,17.5,4.913333333333333,43.44444444444445,0
2,5,7.5,1.0744444444444445,16.44814814814815,1
1,1,6.0,0.7480952380952381,9.055555555555555,0
2,2,11.5,2.35,13.7,1
2,1,10.0,0.748,7.765555555555555,1
2,5,22.5,7.053333333333334,26.78888888888889,0
2,1,8.0,1.4534482758620688,10.461494252873562,1
2,1,4.0,0.9766666666666667,9.106666666666667,0
2,3,12.5,3.9133333333333336,20.211111111111112,1
2,6,7.5,1.1154166666666667,8.529861111111112,1
2,2,32.0,10.19,27.477777777777778,1
1,1,8.5,1.916470588235294,11.305882352941175,0
1,1,7.0,1.5933333333333335,7.761111111111112,1
1,1,28.0,7.64,20.0625,1
2,1,24.5,1.1935714285714287,8.438095238095238,0
1,4,13.5,3.47375,22.183333333333334,0
1,2,8.0,1.0229090909090908,8.365454545454545,1
2,1,18.0,5.13,18.016666666666666,0
2,2,8.5,1.7408333333333335,12.051388888888889,0
1,1,20.0,6.17,19.15833333333333,0
2,6,4.5,0.7690322580645161,4.996236559139785,0
2,1,9.5,0.8256521739130436,9.440579710144927,1
2,2,5.0,0.961,4.62,1
1,1,7.5,1.0374193548387096,6.557258064516129,1
2,4,6.0,1.1063636363636364,6.5621212121212125,0
1,1,6.0,0.748,7.765555555555555,0
2,2,11.5,2.6145454545454543,14.88030303030303,0
2,1,8.5,0.9748837209302326,7.737984496124032,1
1,1,4.5,0.628974358974359,4.2123931623931625,0
1,1,11.0,3.5325,14.129166666666666,0
1,1,14.5,2.4657142857142853,12.107142857142858,1
1,1,16.0,3.56,22.016666666666666,0
2,1,10.5,0.9268421052631579,6.362280701754386,1
2,1,8.0,1.415,8.516666666666666,0
1,1,52.0,22.115000000000002,51.49375,0
1,1,18.0,4.75,19.40833333333333,0
1,2,5.5,1.2442105263157894,6.860526315789474,0
2,1,16.0,2.668,19.083333333333336,0
2,1,13.0,1.1746666666666667,9.624444444444444,1
2,2,10.5,1.4125,12.547500000000001,0
1,1,9.5,1.99,14.145833333333334,0
1,1,5.0,1.3667647058823529,9.459313725490196,0
2,1,14.5,1.4127272727272726,8.862121212121211,0
1,1,8.5,1.449090909090909,10.624242424242425,0
1,3,30.0,10.943999999999999,33.489999999999995,1
1,1,6.0,0.9543902439024391,7.601626016260163,1
2,1,52.0,19.293333333333333,36.791666666666664,0
1,1,5.0,1.3294117647058825,7.887254901960785,0
2,1,4.0,0.7693548387096775,11.24247311827957,0
1,2,7.0,1.4311764705882353,7.469607843137255,0
2,1,13.5,3.2116666666666664,19.966666666666665,1
2,1,7.0,1.4192857142857143,10.535714285714286,1
2,1,20.5,4.323333333333333,23.099999999999998,0
1,1,14.0,1.8599999999999999,10.983333333333334,0
1,1,4.0,0.65,4.675520833333334,0
1,1,7.0,1.09,9.330701754385965,0
2,3,12.0,3.43,10.633333333333333,1
2,2,12.5,3.38,18.903030303030302,1
1,1,5.5,1.09,9.330701754385965,0
1,1,5.0,0.7375,4.3875,0
1,1,52.0,18.5712,59.598,1
1,1,32.5,10.172727272727274,29.995454545454546,0
2,3,7.5,1.0014285714285716,8.030952380952382,0
2,1,13.0,2.1418181818181816,13.395454545454545,0
2,2,7.0,1.207142857142857,8.170238095238094,0
2,1,41.0,10.131388888888889,44.22222222222222,0
1,1,12.5,3.6849999999999996,11.841666666666667,0
2,2,3.5,0.4633333333333333,3.522222222222222,0
2,6,12.0,3.1025,21.1,0
2,2,5.0,0.8944444444444445,5.764550264550265,0
1,1,7.5,1.426875,12.5828125,1
1,3,5.5,1.0833333333333333,7.016666666666667,0
1,1,12.5,2.1199999999999997,12.672222222222222,1
1,1,17.5,4.6850000000000005,22.616666666666667,0
2,1,13.0,3.23,14.083333333333334,0
2,1,7.0,0.9641935483870968,10.581720430107525,0
2,1,6.0,0.6980000000000001,7.625,1
1,2,7.5,0.8858333333333333,7.104166666666667,0
2,3,5.0,0.8548,8.276666666666666,1
2,5,8.0,1.2442105263157894,6.860526315789474,1
1,1,10.0,3.21,20.69375,0
2,2,7.0,1.294,10.261666666666667,0
2,1,6.0,0.8240909090909091,4.753409090909091,0
1,1,10.5,2.255,17.120833333333334,1
2,1,8.5,2.0875,7.925,0
1,1,9.5,1.9100000000000001,7.832407407407408,1
2,1,4.5,0.5180851063829788,6.704609929078014,1
2,1,9.5,0.7723809523809523,5.871428571428571,1
1,1,8.5,1.591818181818182,9.875,1
1,1,18.5,4.466666666666666,18.166666666666668,0
1,1,6.5,1.0374193548387096,6.557258064516129,0
2,1,5.5,0.8047916666666667,5.777430555555555,0
2,1,8.5,0.8602777777777777,10.688425925925927,1
2,5,3.5,0.9964999999999999,6.278333333333333,0
2,2,5.0,1.261111111111111,11.747407407407406,1
2,1,7.5,1.2163636363636363,11.11590909090909,0
2,5,6.5,1.4741666666666666,11.185648148148148,0
2,1,14.0,1.7866666666666668,12.783333333333333,0
2,4,10.0,1.4788571428571429,11.307619047619047,0
1,1,21.0,7.0,15.866666666666667,1
1,4,7.5,1.2713513513513512,15.78063063063063,0
2,6,5.0,0.8533333333333334,7.854166666666667,1
2,1,12.0,1.89625,11.25625,1
2,1,4.5,0.9008333333333334,10.880555555555555,0
2,1,3.5,1.0263333333333333,6.273333333333334,1
1,1,22.5,8.565,23.475,1
1,1,5.0,0.7937037037037037,5.385185185185185,0
1,1,10.5,1.0263461538461538,9.357051282051282,0
2,1,9.5,1.2163636363636363,11.11590909090909,1
2,1,24.0,7.19,22.016666666666666,1
1,1,12.5,0.9241176470588236,14.51813725490196,1
2,1,4.5,0.6692592592592592,6.098765432098765,0
2,1,6.5,0.7674509803921569,5.383986928104575,0
2,5,6.0,0.7014285714285714,4.503174603174603,1
